,Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
3961,4179,"Hey, you wanna do Joey a favor, maybe you go out with Joey.",Luna,neutral,neutral,427,1,6,18,"00:07:53,514","00:07:56,725"
3962,4180,"All right ladies, here’s what we’re gonna do.",Mary,neutral,neutral,428,0,4,14,"00:21:16,358","00:21:18,609"
3963,4181,"I-I wanna be with her,  I like her.",Sofia,anger,negative,428,1,4,14,"00:21:29,246","00:21:31,247"
3964,4182,"Oh, that’s fine! Go with your instincts, go with your instincts.",Mary,joy,positive,428,2,4,14,"00:21:31,415","00:21:34,542"
3965,4183,"Wait, now, what am I doing again?",Abigail,surprise,positive,428,3,4,14,"00:21:34,710","00:21:36,043"
3966,4184,"Come on! Would you please pay attention, I could wake up at any moment!",Mary,anger,negative,428,4,4,14,"00:21:36,211","00:21:39,088"
3967,4185,"Hi, I’m Joshua, I’m here to pick up Rachel.",Suzanne,neutral,neutral,428,5,4,14,"00:21:39,256","00:21:41,757"
3968,4186,"No-no-no, that’ not Joshua.",Scarlett,anger,negative,428,6,4,14,"00:21:41,925","00:21:43,759"
3969,4187,"What do you want from me, I’ve never met the guy.",Mary,surprise,positive,428,7,4,14,"00:21:44,594","00:21:47,054"
3970,4188,"So anyway, Rachel, I’m sorry you can’t stay,  but the rest of us have a",Mary,sadness,negative,428,8,4,14,"00:21:48,056","00:21:53,352"
3971,4189,How do I look?,Luna,neutral,neutral,429,0,1,14,"00:03:19,657","00:03:21,901"
3972,4190,"Oh, uh, I... don't... care.",Mary,neutral,neutral,429,1,1,14,"00:03:21,000","00:03:23,452"
3973,4191,"Ok, now, remember, no trading.",Mary,neutral,neutral,429,2,1,14,"00:03:22,076","00:03:30,584"
3974,4192,"You get the pretty one, I get the mess.",Mary,neutral,neutral,429,3,1,14,"00:03:30,835","00:03:33,128"
3975,4193,"Hi, Joey. Well well, look what you brought. Very nice.",Michele,joy,positive,429,4,1,14,"00:03:33,713","00:03:41,511"
3976,4194,...And what did you bring?,Mary,neutral,neutral,429,5,1,14,"00:03:44,307","00:03:46,225"
3977,4195,She's checking the coats.,Michele,neutral,neutral,429,6,1,14,"00:03:47,936","00:03:49,645"
3978,4196,"Joey, I'm gonna go wash the cab smell off my hands.",Michele,neutral,neutral,429,7,1,14,"00:03:49,896","00:03:53,190"
3979,4197,"Will you get me a white Zinfandel, and a glass of red for Janice.",Michele,neutral,neutral,429,8,1,14,"0:03:53,441","0:03:56,153"
3980,4198,Janice?,Mary,surprise,negative,429,9,1,14,"0:03:56,153","0:03:57,282"
3981,4199,Oh.... my.... God.,Joyce,surprise,positive,429,10,1,14,"00:04:07,747","00:04:10,415"
3982,4200,"Hey, it's Janice.",Mary,neutral,neutral,429,11,1,14,"00:04:15,880","00:04:18,173"
3983,4201,"Well, okay so, I don’t have it all worked out quite yet. Just don’t say anything to Rachel, please?",Patricia,anger,negative,430,0,6,2,"00:01:43,436","00:01:52,861"
3984,4202,"Rachel is one of my closest friends.  Although, being the only one who knows anything about this does makes me feel special. Okay!",Sofia,neutral,neutral,430,1,6,2,"00:01:47,315","00:01:57,336"
3985,4203,"Okay, stop-stop! Phoebe?!",Scarlett,sadness,negative,430,2,6,2,"00:02:00,328","00:02:02,830"
3986,4204,Hey Rach!,Sofia,anger,negative,430,3,6,2,"00:02:02,997","00:02:04,373"
3987,4205,What was that?!,Scarlett,surprise,negative,430,4,6,2,"00:02:05,583","00:02:07,126"
3988,4206,"Sorry, mix up. Hey, how was the movie?",Sofia,neutral,neutral,430,5,6,2,"00:02:07,335","00:02:11,338"
3989,4207,I haven’t seen it yet!,Scarlett,neutral,neutral,430,6,6,2,"00:02:12,132","00:02:13,966"
3990,4208,Well then you’d better hurry! The Angelica! Go! Go!,Sofia,surprise,positive,430,7,6,2,"00:02:14,217","00:02:16,385"
3991,4209,No,Luna,anger,negative,430,8,6,2,"00:02:16,553","00:02:18,011"
3992,4210,Pheebs! Hey Pheebs!,Kathy,joy,positive,431,0,5,2,"00:14:17,189","00:14:18,898"
3993,4211,"Uh, okay, Pheebs?",Luna,neutral,neutral,431,1,5,2,"0:14:19,817","0:14:22,904"
3994,4212,Yeah?,Sofia,neutral,neutral,431,2,5,2,"0:14:22,904","0:14:23,438"
3995,4213,"Umm, y'know how the other day you were talking about how you didn't get to go to London and how you were kinda feeling left out?",Luna,neutral,neutral,431,3,5,2,"0:14:23,529","0:14:29,421"
3996,4214,Yeah?,Sofia,neutral,neutral,431,4,5,2,"0:14:29,421","0:14:29,930"
3997,4215,"All right, well, we felt really bad about that so we decided we should all take a little trip together!",Luna,joy,positive,431,5,5,2,"00:14:30,077","00:14:36,624"
3998,4216,"Ohh, that's so nice! How great! Well, where? Where's the trip?!",Sofia,anger,negative,431,6,5,2,"00:14:37,042","00:14:41,045"
3999,4217,"Well, we thought we would all go to a picnic , in Central Park!",Abigail,joy,positive,431,7,5,2,"00:14:41,547","00:14:48,887"
4000,4218,"Yeah, all of us! All day!",Luna,joy,positive,431,8,5,2,"00:14:49,680","00:14:51,264"
4001,4219,That sucks!,Sofia,disgust,negative,431,9,5,2,"00:14:51,807","00:14:52,849"
4002,4220,That's not a trip!,Sofia,surprise,negative,431,10,5,2,"0:14:54,268","0:14:55,728"
4003,4221,I just came from the park!,Sofia,anger,negative,431,11,5,2,"0:14:55,728","0:14:56,591"
4004,4222,What are we gonna high five about at the stupid Central Park?,Sofia,anger,negative,431,12,5,2,"00:14:56,854","00:14:59,731"
4005,4223,"""Well, it's right by my house, all right!""",Sofia,anger,negative,431,13,5,2,"00:14:59,982","00:15:02,901"
4006,4224,"Well, I'm gonna go home and bask in the triumph of my Central Park idea.",Mary,anger,negative,431,14,5,2,"00:15:04,747","00:15:08,698"
4007,4226,"Ho-ho-hold on a sec there, Mr. Kissey!",Scarlett,surprise,negative,431,15,5,2,"00:15:09,867","00:15:11,951"
4008,4227,"Y'know, I've been meaning to talk to you about this whole, little, new European thing you got going on, and I just need to tell you that it makes me very uncomfortable and I just—y'know—stop it!",Scarlett,anger,negative,431,16,5,2,"00:15:13,746","00:15:24,964"
4009,4228,I was just trying to bring a little culture to the group.,Mary,sadness,negative,431,17,5,2,"00:15:26,175","00:15:28,676"
4010,4229,"That's fine, just don't bring it in my mouth.",Sofia,disgust,negative,431,18,5,2,"00:15:29,011","00:15:31,763"
4011,4230,Makes me wanna puke!,Abigail,disgust,negative,431,19,5,2,"00:15:32,473","00:15:34,265"
4012,4231,Is she in there?,Sofia,neutral,neutral,432,0,2,24,"00:17:12,936","00:17:14,188"
4013,4232,"Yeah. She’s putting her down now, that’s her.",Patricia,neutral,neutral,433,0,8,24,"00:17:14,563","00:17:16,899"
4014,4233,Oh it’s all right.,Scarlett,neutral,neutral,433,1,8,24,"00:17:17,065","00:17:18,066"
4015,4234,I’m guess I’m just done with the whole dating thing.,Scarlett,sadness,negative,434,0,8,5,"00:19:32,129","00:19:35,256"
4016,4235,It’s one more thing in my life that’s suddenly completely different.,Scarlett,sadness,negative,434,1,8,5,"00:19:35,799","00:19:40,261"
4017,4236,This is hard.,Scarlett,sadness,negative,434,2,8,5,"0:19:40,512","0:19:41,680"
4018,4237,Yeah I know.,Patricia,neutral,neutral,434,3,8,5,"0:19:41,680","0:19:44,006"
4019,4238,"On the other hand in um, in about seven months you’re gonna have something that you’re gonna love more than any guy you’ve ever gone out with.",Patricia,neutral,neutral,434,4,8,5,"00:19:46,351","00:19:57,278"
4020,4239,Just wait.,Patricia,neutral,neutral,434,5,8,5,"00:19:59,489","00:20:02,366"
4021,4240,"Wait until uh, wait until the first time your baby grabs your finger.",Patricia,joy,positive,434,6,8,5,"00:19:59,489","00:20:06,454"
4022,4241,You have no idea.,Patricia,joy,positive,434,7,8,5,"00:20:07,623","00:20:09,123"
4023,4242,Thanks sweetie.,Scarlett,neutral,neutral,434,8,8,5,"00:20:11,501","00:20:14,003"
4024,4243,"You wanna, you wanna grab some coffee?",Patricia,neutral,neutral,434,9,8,5,"0:20:17,841","0:20:19,593"
4025,4244,"Oh no, I think I’m gonna go home and eat ten candy bars.",Scarlett,sadness,negative,434,10,8,5,"0:20:19,593","0:20:23,697"
4026,4245,"Hey, I thought I cheered you up.",Patricia,neutral,neutral,434,11,8,5,"00:20:23,889","00:20:25,848"
4027,4246,"Oh you did, there are twenty in here.",Scarlett,neutral,neutral,434,12,8,5,"00:20:23,889","00:20:28,601"
4028,4247,Right. Good night.,Patricia,neutral,neutral,434,13,8,5,"0:20:29,519","0:20:30,479"
4029,4248,Good night.,Scarlett,neutral,neutral,434,14,8,5,"0:20:30,479","0:20:32,003"
4030,4249,Hi,Crystal,neutral,neutral,435,0,8,18,"00:05:06,627","00:05:09,922"
4031,4250,Hi!  Hey mom.,Patricia,joy,positive,435,1,8,18,"00:05:10,089","00:05:13,468"
4032,4251,"This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom?",Scarlett,joy,positive,435,2,8,18,"00:05:10,089","00:05:18,806"
4033,4252,Jack?,Crystal,surprise,positive,435,3,8,18,"0:05:19,307","0:05:20,017"
4034,4253,Why would you serve food on such a sharp stick?,Jane,surprise,negative,435,4,8,18,"0:05:20,017","0:05:23,635"
4035,4254,"That’s a good question, dad. That’s a good question",Patricia,neutral,neutral,435,5,8,18,"00:05:24,312","00:05:27,815"
4036,4256,Congratulations you two!,Gail,joy,positive,435,6,8,18,"0:05:29,567","0:05:31,789"
4037,4257,Thank you…we’re so excited,Scarlett,joy,positive,435,7,8,18,"0:05:31,789","0:05:34,005"
4038,4258,"And also, congratulations on your wedding.",Gail,joy,positive,435,8,8,18,"00:05:34,155","00:05:36,574"
4039,4259,Wha—What?,Patricia,surprise,positive,435,9,8,18,"00:05:37,408","00:05:38,576"
4040,4260,Look at this clown!,Luna,joy,positive,436,0,7,3,"00:06:19,045","00:06:20,295"
4041,4261,Just because he’s got a bigger boat he thinks he can take up the whole river.,Luna,disgust,negative,436,1,7,3,"00:06:20,463","00:06:23,799"
4042,4262,Get out of the way jackass!,Luna,anger,negative,436,2,7,3,"00:06:23,966","00:06:26,676"
4043,4263,Who names their boat Coast Guard anyway?,Luna,disgust,negative,436,3,7,3,"00:06:28,429","00:06:31,056"
4044,4264,That,Scarlett,neutral,neutral,436,4,7,3,"00:06:33,810","00:06:36,812"
4045,4265,What are they doing out here? The coast’s all the way over there.,Luna,surprise,negative,436,5,7,3,"00:06:33,810","00:06:39,231"
4046,4266,Hey!,Mary,anger,negative,437,0,8,19,"00:06:34,061","00:06:36,397"
4047,4267,Hey! Check it out! This is unbelievable! Joey has been holding his breath for almost four minutes!,Sofia,surprise,positive,437,1,8,19,"00:06:34,061","00:06:39,858"
4048,4268,Dude! What are yo—you trying to kill me?!,Luna,neutral,neutral,437,2,8,19,"00:06:45,489","00:06:47,28"
4049,4269,Ow!,Abigail,anger,negative,438,0,3,13,"00:18:36,740","00:18:38,199"
4050,4270,"Really?! Well, it’s just like everyone else’s apartment. It’s got rooms, walls, and ceilings.",Martha,neutral,neutral,438,1,3,13,"00:18:39,034","00:18:45,540"
4051,4271,"Well, I just wanted to see where you lived. Now, give me the tour.",Bertha,neutral,neutral,438,2,3,13,"00:18:45,707","00:18:48,251"
4052,4272,Oh my God! Oh my God!,Abigail,surprise,negative,438,3,3,13,"00:18:48,418","00:18:50,503"
4053,4273,"Ah well, this is the living room.",Martha,neutral,neutral,438,4,3,13,"00:18:50,671","00:18:52,880"
4054,4275,All right. This is the kitchen.,Martha,neutral,neutral,438,5,3,13,"00:18:53,048","00:18:57,135"
4055,4277,The bedroom. Well it’s pretty much your typical...  bedroom.,Martha,neutral,neutral,438,7,3,13,"00:18:59,346","00:19:03,391"
4056,4278,We’re still on this side of the door.,Bertha,neutral,neutral,438,8,3,13,"0:19:07,229","0:19:08,781"
4057,4279,Ha-ha,Luna,joy,positive,438,9,3,13,"0:19:08,781","0:19:09,534"
4058,4280,"Yeah, but I didn’t get to see it.",Bertha,sadness,negative,438,10,3,13,"00:19:09,648","00:19:11,065"
4059,4281,Oh shoot! Maybe next time.  Thanks for a lovely evening.,Martha,neutral,neutral,438,11,3,13,"00:19:11,233","00:19:15,778"
4060,4282,"So um, who was she?",Abigail,joy,positive,438,12,3,13,"00:19:33,630","00:19:35,506"
4061,4283,"Oh,  that was the blind date that I told you about, she called and switched it to today.",Martha,neutral,neutral,438,13,3,13,"00:19:35,674","00:19:42,680"
4062,4284,"Did you like her? And I’m just asking as a friend, because I am totally fine with this.",Abigail,neutral,neutral,438,14,3,13,"00:19:43,932","00:19:50,771"
4063,4285,"Well, you seem fine.",Martha,neutral,neutral,438,15,3,13,"00:19:53,275","00:19:55,109"
4064,4286,"Well, I don’t think this, y'know.",Darlene,neutral,neutral,439,0,3,5,"00:13:10,539","00:13:13,541"
4065,4287,"No, no, no, I wouldn’t do you myself, I mean that would be weird.",Sofia,disgust,negative,439,1,3,5,"00:13:13,709","00:13:17,837"
4066,4288,"Yeah, no, I’ll get one of the other girls to do it.",Sofia,neutral,neutral,439,2,3,5,"00:13:19,256","00:13:21,174"
4067,4289,"Oh, this will be so much fun!",Sofia,joy,positive,439,3,3,5,"0:13:21,342","0:13:22,764"
4068,4290,Hey!,Sofia,surprise,positive,439,4,3,5,"0:13:22,764","0:13:25,226"
4069,4291,Are you excited?,Sofia,joy,positive,439,5,3,5,"00:13:25,346","00:13:27,430"
4070,4292,"Yeah! Hey, do Monica and Rachel work there?",Darlene,neutral,neutral,439,6,3,5,"00:13:29,266","00:13:32,227"
4071,4293,"Ok, so now we need, um sage branches and the sacramental wine.",Sofia,neutral,neutral,440,0,1,14,"00:12:37,173","00:12:42,093"
4072,4294,"All I have is, is oregano and a",Abigail,neutral,neutral,440,1,1,14,"00:12:44,180","00:12:46,473"
4073,4295,"Um, that's ok!  Ok. All right. Now we need the semen of a righteous man.",Sofia,joy,positive,440,2,1,14,"00:12:46,891","00:12:56,941"
4074,4296,"Ok, Pheebs, you know what, if we had that, we wouldn't be doing the ritual in the first place.",Scarlett,neutral,neutral,440,3,1,14,"00:13:02,740","00:13:07,160"
4075,4297,Can we just start throwing things in?,Abigail,neutral,neutral,440,4,1,14,"00:13:08,871","00:13:12,332"
4076,4298,"Ok, yeah, ok.  Oh, OK.",Sofia,neutral,neutral,440,5,1,14,"00:13:12,500","00:13:15,210"
4077,4299,"Ok, Barry's letters. Adam Ritter's boxer shorts.",Scarlett,neutral,neutral,440,6,1,14,"00:13:16,003","00:13:21,633"
4078,4300,"Ok, and I have the, uh receipt for my dinner with Nokululu Oon Ah Ah.",Sofia,neutral,neutral,440,7,1,14,"00:13:21,884","00:13:25,929"
4079,4301,"Look, here's a picture of Scotty Jared naked.",Abigail,neutral,neutral,440,8,1,14,"00:13:30,059","00:13:33,353"
4080,4302,Hey he's wearing a sweater.,Scarlett,surprise,positive,440,9,1,14,"00:13:33,729","00:13:35,188"
4081,4303,No.,Abigail,neutral,neutral,440,10,1,14,"0:13:35,397","0:13:35,981"
4082,4304,Eww!,Veronica,disgust,negative,440,11,1,14,"0:13:35,981","0:13:37,458"
4083,4305,And here we have the last of Paulo's grappa.,Scarlett,neutral,neutral,440,12,1,14,"00:13:41,111","00:13:44,906"
4084,4306,"Hey, Rachel, isn't that stuff almost pure...",Abigail,neutral,neutral,440,13,1,14,"00:13:45,157","00:13:46,658"
4085,4307,"Mona?  Okay, if I were a salmon shirt, where would I be?",Patricia,neutral,neutral,441,0,8,17,"00:10:59,325","00:11:02,786"
4086,4308,I am so sorry I spilled wine all over your shirt.,Jennifer,sadness,negative,441,1,8,17,"00:11:10,086","00:11:13,505"
4087,4309,"Oh, it’s okay.",Jill,neutral,neutral,441,2,8,17,"0:11:13,673","0:11:15,345"
4088,4310,"No, it’s still wet.",Jennifer,joy,positive,441,3,8,17,"0:11:15,345","0:11:16,682"
4089,4312,Let me get it out before it sets.,Jennifer,neutral,neutral,441,4,8,17,"0:11:16,801","0:11:18,470"
4090,4313,"Ooh, I have something you can wear.",Jennifer,neutral,neutral,441,5,8,17,"0:11:18,470","0:11:20,915"
4091,4314,Here.,Jennifer,neutral,neutral,441,6,8,17,"00:11:24,225","00:11:26,393"
4092,4315,"Oh umm, I-I don’t know if I want to wear a woman’s shirt.",Jill,sadness,negative,441,7,8,17,"00:11:26,977","00:11:28,853"
4093,4316,No-no that’s a man’s shirt.,Jennifer,neutral,neutral,441,8,8,17,"0:11:31,524","0:11:33,026"
4094,4317,It’s awfully pink.,Jill,neutral,neutral,441,9,8,17,"0:11:33,026","0:11:34,063"
4095,4318,"Oh, it's perfect!",Luna,joy,positive,442,0,5,7,"00:14:04,677","00:14:07,387"
4096,4319,How about you?,Patricia,neutral,neutral,442,1,5,7,"00:14:10,850","00:14:12,559"
4097,4320,It's a kitchen slash bathroom.,Mary,neutral,neutral,442,2,5,7,"00:14:12,726","00:14:15,311"
4098,4321,"All right, I see what you guys are saying. I'll uh, I'll go downstairs and fill out an application.",Patricia,neutral,neutral,442,3,5,7,"00:14:18,274","00:14:24,028"
4099,4322,We are bad people.,Mary,disgust,negative,442,4,5,7,"00:14:28,492","00:14:30,618"
4100,4323,He knew we were trying to get rid of him. He knew!  You think we could get a bathtub in our kitchen?,Luna,surprise,negative,442,5,5,7,"00:14:31,453","00:14:39,127"
4101,4325,Let’s get the show on it!,Abigail,joy,positive,443,0,3,17,"00:01:44,145","00:01:47,648"
4102,4326,"Okay, let me just get a cup of coffee.",Scarlett,neutral,neutral,443,1,3,17,"00:01:47,899","00:01:48,899"
4103,4327,"Oh Rachel, I know the best coffee house and it’s sooo close.",Abigail,neutral,neutral,443,2,3,17,"00:01:49,067","00:01:51,151"
4104,4328,Closer than here?,Scarlett,neutral,neutral,443,3,3,17,"00:01:51,820","00:01:52,861"
4105,4329,"Oh, hey, look, I found coffee!  Okay, let’s skedaddle.",Sofia,neutral,neutral,443,4,3,17,"00:01:53,655","00:01:57,449"
4106,4330,"Wait, I’m not just gonna drink somebody’s old coffee.",Scarlett,neutral,neutral,443,5,3,17,"00:01:57,659","00:02:00,160"
4107,4331,"Okay, your highness.",Sofia,neutral,neutral,443,6,3,17,"00:02:00,370","00:02:01,995"
4108,4332,"Um, Rachel I’m really sorry.  That’s okay, do you wanna get back together?  Yeah, okay.  Did anyone else hear that?!",Sofia,surprise,positive,443,7,3,17,"00:02:09,754","00:02:17,886"
4109,4333,So how did you know I was even here?,Shannon,surprise,positive,444,0,1,23,"00:13:25,888","00:13:29,390"
4110,4334,Your mom called me. So is this her?,Clara,neutral,neutral,444,1,1,23,"00:13:25,888","00:13:31,726"
4111,4335,"No, this is a loaner.",Shannon,neutral,neutral,444,2,1,23,"00:13:31,894","00:13:33,645"
4112,4336,I'm sorry you had to do this by yourself.,Clara,neutral,neutral,444,3,1,23,"00:13:35,606","00:13:37,899"
4113,4337,"I wasn't by myself. I had a doctor, a nurse, and a helper guy.  So, did you see who won the game?",Shannon,neutral,neutral,444,4,1,23,"00:13:38,067","00:13:47,242"
4114,4338,"Yeah, the Knicks by 10. They suck.",Clara,neutral,neutral,444,5,1,23,"00:13:47,409","00:13:50,954"
4115,4339,"Yeah, they're not so bad.",Shannon,neutral,neutral,444,6,1,23,"00:13:51,664","00:13:53,915"
4116,4340,"I’m sorry I won’t be able to make it to your imaginary wedding, but I’m",Sofia,neutral,neutral,445,0,8,8,"00:07:46,632","00:07:49,176"
4117,4341,"I know. I know. I panicked, I panicked. I didn’t want him to start yelling at me like I was some ’74 Latour.",Scarlett,surprise,negative,445,1,8,8,"00:08:00,313","00:08:07,110"
4118,4342,It’s Lafite. The ’74 Latour is actually drinking quite nicely.,Sofia,sadness,negative,445,2,8,8,"00:08:07,361","00:08:12,991"
4119,4343,"All right here he comes. I’m gonna do this, I’m gonna tell him, I’m gonna be strong.",Scarlett,fear,negative,445,3,8,8,"00:08:14,911","00:08:18,246"
4120,4344,I just called a friend of mine.,Tammy,neutral,neutral,445,4,8,8,"0:08:18,915","0:08:20,417"
4121,4345,Yeah?,Scarlett,surprise,positive,445,5,8,8,"0:08:20,417","0:08:21,283"
